%RecordDate (EST)	InstrumentID	Height	AHD Level
%day month year hour min Height AHD_level

21 9 20 6 48		0.651121557	-0.358878443
21 9 20 6 54		0.686524093	-0.323475907
21 9 20 7 00		0.719492197	-0.290507803
21 9 20 7 06		0.759972274	-0.250027726
21 9 20 7 12		0.785358965	-0.224641035
21 9 20 7 18		0.819857419	-0.190142581
21 9 20 7 24		0.842809916	-0.167190084
21 9 20 7 30		0.88447237	-0.12552763
21 9 20 7 36		0.92077893	-0.08922107
21 9 20 7 42		0.9627195	-0.0472805
21 9 20 7 48		1.002016902	-0.007983098
21 9 20 7 54		1.032829046	0.022829046
21 9 20 8 00		1.070944071	0.060944071
21 9 20 8 06		1.110659122	0.100659122
21 9 20 8 12		1.14606154	0.13606154
21 9 20 8 18		1.166858077	0.156858077
21 9 20 8 24		1.204764366	0.194764366
21 9 20 8 30		1.240028024	0.230028024
21 9 20 8 36		1.271048546	0.261048546
21 9 20 8 42		1.297826529	0.287826529
21 9 20 8 48		1.337819457	0.327819457
21 9 20 8 54		1.371135235	0.361135235
21 9 20 9 00		1.408207297	0.398207297
21 9 20 9 06		1.417062163	0.407062163
21 9 20 9 12		1.466423273	0.456423273
21 9 20 9 18		1.503773212	0.493773212
21 9 20 9 24		1.535559177	0.525559177
21 9 20 9 30		1.54126215	0.53126215
21 9 20 9 36		1.574594498	0.564594498
21 9 20 9 42		1.596915007	0.586915007
21 9 20 9 48		1.616803169	0.606803169
21 9 20 9 54		1.630212545	0.620212545
21 9 20 10 00		1.657438159	0.647438159
21 9 20 10 06		1.675082564	0.665082564
21 9 20 10 12		1.700433493	0.690433493
21 9 20 10 18		1.721909404	0.711909404
21 9 20 10 24		1.738543868	0.728543868
21 9 20 10 30		1.75320816	0.74320816
21 9 20 10 36		1.760710835	0.750710835
21 9 20 10 42		1.741470933	0.731470933
21 9 20 10 48		1.770947218	0.760947218
21 9 20 10 54		1.806969166	0.796969166
21 9 20 11 00		1.79044354	0.78044354
21 9 20 11 06		1.789930463	0.779930463
21 9 20 11 12		1.77838552	0.76838552
21 9 20 11 18		1.782435656	0.772435656
21 9 20 11 24		1.780773282	0.770773282
21 9 20 11 30		1.766894698	0.756894698
21 9 20 11 36		1.76230216	0.75230216
21 9 20 11 42		1.753015995	0.743015995
21 9 20 11 48		1.728405833	0.718405833
21 9 20 11 54		1.708947062	0.698947062
21 9 20 12 00		1.699287176	0.689287176
21 9 20 12 06		1.681829333	0.671829333
21 9 20 12 12		1.670979023	0.660979023
21 9 20 12 18		1.643296719	0.633296719
21 9 20 12 24		1.616662145	0.606662145
21 9 20 12 30		1.592359304	0.582359304
21 9 20 12 36		1.571031094	0.561031094
21 9 20 12 42		1.553781867	0.543781867
21 9 20 12 48		1.536045909	0.526045909
21 9 20 12 54		1.519492388	0.509492388
21 9 20 13 00		1.491114736	0.481114736
21 9 20 13 06		1.45932889	0.44932889
21 9 20 13 12		1.412798047	0.402798047
21 9 20 13 18		1.365640759	0.355640759
21 9 20 13 24		1.327456117	0.317456117
21 9 20 13 30		1.297548532	0.287548532
21 9 20 13 36		1.260754824	0.250754824
21 9 20 13 42		1.215336561	0.205336561
21 9 20 13 48		1.185056925	0.175056925
21 9 20 13 54		1.156007648	0.146007648
21 9 20 14 00		1.12630868	0.11630868
21 9 20 14 06		1.074352145	0.064352145
21 9 20 14 12		1.038810611	0.028810611
21 9 20 14 18		1.017736197	0.007736197
21 9 20 14 24		1.005633831	-0.004366169
21 9 20 14 30		0.966545105	-0.043454895
21 9 20 14 36		0.939210594	-0.070789406
21 9 20 14 42		0.894070625	-0.115929375
21 9 20 14 48		0.871744037	-0.138255963
21 9 20 14 54		0.836619616	-0.173380384
21 9 20 15 00		0.803373337	-0.206626663
21 9 20 15 06		0.756772757	-0.253227243
21 9 20 15 12		0.730481684	-0.279518316
21 9 20 15 18		0.713580191	-0.296419809
21 9 20 15 24		0.679847002	-0.330152998
21 9 20 15 30		0.657798648	-0.352201352
21 9 20 15 36		0.630464196	-0.379535804
21 9 20 15 42		0.591166735	-0.418833265
21 9 20 15 48		0.576004148	-0.433995852
21 9 20 15 54		0.562649906	-0.447350094
21 9 20 16 00		0.540462554	-0.469537446
21 9 20 16 06		0.510972023	-0.499027977
21 9 20 16 12		0.482802987	-0.527197013
21 9 20 16 18		0.483011663	-0.526988337
21 9 20 16 24		0.46346727	-0.54653273
21 9 20 16 30		0.437941223	-0.572058777
21 9 20 16 36		0.417005748	-0.592994252
21 9 20 16 42		0.415058166	-0.594941834
21 9 20 16 48		0.397044003	-0.612955997
21 9 20 16 54		0.385428548	-0.624571452
21 9 20 17 00		0.384872168	-0.625127832
21 9 20 17 06		0.403442919	-0.606557081
21 9 20 17 12		0.407476962	-0.602523038
21 9 20 17 18		0.412554294	-0.597445706
21 9 20 17 24		0.413319379	-0.596680621
21 9 20 17 30		0.424308836	-0.585691164
21 9 20 17 36		0.415684253	-0.594315747
21 9 20 17 42		0.405390412	-0.604609588
21 9 20 17 48		0.385637283	-0.624362717
21 9 20 17 54		0.376873612	-0.633126388
21 9 20 18 00		0.392801285	-0.617198715
21 9 20 18 06		0.402538687	-0.607461313
21 9 20 18 12		0.418049008	-0.591950992
21 9 20 18 18		0.440375686	-0.569624314
21 9 20 18 24		0.466457993	-0.543542007
21 9 20 18 30		0.482663959	-0.527336041
21 9 20 18 36		0.490105957	-0.519894043
21 9 20 18 42		0.510972083	-0.499027917
21 9 20 18 48		0.550269425	-0.459730575
21 9 20 18 54		0.567796886	-0.442203114
21 9 20 19 00		0.562441289	-0.447558711
21 9 20 19 06		0.586264193	-0.423735807
21 9 20 19 12		0.616831899	-0.393168101
21 9 20 19 18		0.649863601	-0.360136399
21 9 20 19 24		0.668370724	-0.341629276
21 9 20 19 30		0.68262893	-0.32737107
21 9 20 19 36		0.717892528	-0.292107472
21 9 20 19 42		0.769570529	-0.240429471
21 9 20 19 48		0.801078141	-0.208921859
21 9 20 19 54		0.807129145	-0.202870855
21 9 20 20 00		0.81777072	-0.19222928
21 9 20 20 06		0.838914931	-0.171085069
21 9 20 20 12		0.869588017	-0.140411983
21 9 20 20 18		0.894418478	-0.115581522
21 9 20 20 24		0.913754225	-0.096245775
21 9 20 20 30		0.940253794	-0.069746206
21 9 20 20 36		0.967658043	-0.042341957
21 9 20 20 42		1.010780931	0.000780931
21 9 20 20 48		1.055855036	0.045855036
21 9 20 20 54		1.114067078	0.104067078
21 9 20 21 00		1.137604713	0.127604713
21 9 20 21 06		1.190853715	0.180853715
21 9 20 21 12		1.204764366	0.194764366
21 9 20 21 18		1.214015007	0.204015007
21 9 20 21 24		1.209841728	0.199841728
21 9 20 21 30		1.26360631	0.25360631
21 9 20 21 36		1.258250952	0.248250952
21 9 20 21 42		1.272717953	0.262717953
21 9 20 21 48		1.276056409	0.266056409
21 9 20 21 54		1.330794573	0.320794573
21 9 20 22 00		1.364319444	0.354319444
21 9 20 22 06		1.380525112	0.370525112
21 9 20 22 12		1.398956895	0.388956895
21 9 20 22 18		1.434985161	0.424985161
21 9 20 22 24		1.4577986	0.4477986
21 9 20 22 30		1.470039845	0.460039845
21 9 20 22 36		1.473448157	0.463448157
21 9 20 22 42		1.470109463	0.460109463
21 9 20 22 48		1.470318317	0.460318317
21 9 20 22 54		1.469970226	0.459970226
21 9 20 23 00		1.46711874	0.45711874
21 9 20 23 06		1.487219691	0.477219691
21 9 20 23 12		1.497652411	0.487652411
21 9 20 23 18		1.492157578	0.482157578
21 9 20 23 24		1.518518329	0.508518329
21 9 20 23 30		1.525404096	0.515404096
21 9 20 23 36		1.521091938	0.511091938
21 9 20 23 42		1.501756072	0.491756072
21 9 20 23 48		1.495357275	0.485357275
21 9 20 23 54		1.468579412	0.458579412
22 9 20 0 00		1.47643888	0.46643888
22 9 20 0 06		1.469344378	0.459344378
22 9 20 0 12		1.463432312	0.453432312
22 9 20 0 18		1.471361399	0.461361399
22 9 20 0 24		1.473587394	0.463587394
22 9 20 0 30		1.453556061	0.443556061
22 9 20 0 36		1.434706926	0.424706926
22 9 20 0 42		1.43345499	0.42345499
22 9 20 0 48		1.42677772	0.41677772
22 9 20 0 54		1.371204853	0.361204853
22 9 20 1 00		1.322935224	0.312935224
22 9 20 1 06		1.30610323	0.29610323
22 9 20 1 12		1.300956368	0.290956368
22 9 20 1 18		1.26930964	0.25930964
22 9 20 1 24		1.237315297	0.227315297
22 9 20 1 30		1.206155181	0.196155181
22 9 20 1 36		1.206851125	0.196851125
22 9 20 1 42		1.196765661	0.186765661
22 9 20 1 48		1.149122	0.139122
22 9 20 1 54		1.103217006	0.093217006
22 9 20 2 00		1.068162084	0.058162084
22 9 20 2 06		1.049243808	0.039243808
22 9 20 2 12		1.024413228	0.014413228
22 9 20 2 18		0.971622467	-0.038377533
22 9 20 2 24		0.932394445	-0.077605555
22 9 20 2 30		0.936915278	-0.073084722
22 9 20 2 36		0.913406491	-0.096593509
22 9 20 2 42		0.910276532	-0.099723468
22 9 20 2 48		0.858042002	-0.151957998
22 9 20 2 54		0.843436003	-0.166563997
22 9 20 3 00		0.817283988	-0.192716012
22 9 20 3 06		0.78299433	-0.22700567
22 9 20 3 12		0.760945916	-0.249054084
22 9 20 3 18		0.72916007	-0.28083993
22 9 20 3 24		0.702312529	-0.307687471
22 9 20 3 30		0.674004674	-0.335995326
22 9 20 3 36		0.640201747	-0.369798253
22 9 20 3 42		0.593809783	-0.416190217
22 9 20 3 48		0.565362632	-0.444637368
22 9 20 3 54		0.599374056	-0.410625944
22 9 20 4 00		0.60333854	-0.40666146
22 9 20 4 06		0.575725913	-0.434274087
22 9 20 4 12		0.542062283	-0.467937717
22 9 20 4 18		0.536706686	-0.473293314
22 9 20 4 24		0.534828722	-0.475171278
22 9 20 4 30		0.489966929	-0.520033071
22 9 20 4 36		0.42980352	-0.58019648
22 9 20 4 42		0.429525316	-0.580474684
22 9 20 4 48		0.465484262	-0.544515738
22 9 20 4 54		0.456651002	-0.553348998
22 9 20 5 00		0.449695796	-0.560304204
22 9 20 5 06		0.448582858	-0.561417142
22 9 20 5 12		0.460963368	-0.549036632
22 9 20 5 18		0.446635395	-0.563364605
22 9 20 5 24		0.441557974	-0.568442026
22 9 20 5 30		0.420692056	-0.589307944
22 9 20 5 36		0.424169689	-0.585830311
22 9 20 5 42		0.407476932	-0.602523068
22 9 20 5 48		0.414432257	-0.595567743
22 9 20 5 54		0.424726158	-0.585273842
22 9 20 6 00		0.438775897	-0.571224103
22 9 20 6 06		0.458946288	-0.551053712
22 9 20 6 12		0.495392054	-0.514607946
22 9 20 6 18		0.51681447	-0.49318553
22 9 20 6 24		0.518066406	-0.491933594
22 9 20 6 30		0.514310598	-0.495689402
22 9 20 6 36		0.524534881	-0.485465119
22 9 20 6 42		0.549226105	-0.460773895
22 9 20 6 48		0.547974348	-0.462025652
22 9 20 6 54		0.530446887	-0.479553113
22 9 20 7 00		0.553538561	-0.456461439
22 9 20 7 06		0.610641718	-0.399358282
22 9 20 7 12		0.653764486	-0.356235514
22 9 20 7 18		0.680820704	-0.329179296
22 9 20 7 24		0.698139489	-0.311860511
22 9 20 7 30		0.748704553	-0.261295447
22 9 20 7 36		0.790088594	-0.219911406
22 9 20 7 42		0.810537159	-0.199462841
22 9 20 7 48		0.817075431	-0.192924569
22 9 20 7 54		0.838636637	-0.171363363
22 9 20 8 00		0.8528952	-0.1571048
22 9 20 8 06		0.875360727	-0.134639273
22 9 20 8 12		0.902973413	-0.107026587
22 9 20 8 18		0.952634394	-0.057365606
22 9 20 8 24		0.992070854	-0.017929146
22 9 20 8 30		1.034750819	0.024750819
22 9 20 8 36		1.070874691	0.060874691
22 9 20 8 42		1.123890162	0.113890162
22 9 20 8 48		1.131177425	0.121177425
22 9 20 8 54		1.152947307	0.142947307
22 9 20 9 00		1.157299519	0.147299519
22 9 20 9 06		1.203860283	0.193860283
22 9 20 9 12		1.224308729	0.214308729
22 9 20 9 18		1.241075158	0.231075158
22 9 20 9 24		1.24693954	0.23693954
22 9 20 9 30		1.298522234	0.288522234
22 9 20 9 36		1.350478292	0.340478292
22 9 20 9 42		1.385115504	0.375115504
22 9 20 9 48		1.413493395	0.403493395
22 9 20 9 54		1.476369381	0.466369381
22 9 20 10 00		1.511354446	0.501354446
22 9 20 10 06		1.519293547	0.509293547
22 9 20 10 12		1.508920193	0.498920193
22 9 20 10 18		1.527490973	0.517490973
22 9 20 10 24		1.543903351	0.533903351
22 9 20 10 30		1.552370548	0.542370548
22 9 20 10 36		1.569014072	0.559014072
22 9 20 10 42		1.592359185	0.582359185
22 9 20 10 48		1.62966454	0.61966454
22 9 20 10 54		1.666805744	0.656805744
22 9 20 11 00		1.697339654	0.687339654
22 9 20 11 06		1.70165205	0.69165205
22 9 20 11 12		1.716745019	0.706745019
22 9 20 11 18		1.722754598	0.712754598
22 9 20 11 24		1.728549242	0.718549242
22 9 20 11 30		1.713267088	0.703267088
22 9 20 11 36		1.71507585	0.70507585
22 9 20 11 42		1.724993229	0.714993229
22 9 20 11 48		1.738723636	0.728723636
22 9 20 11 54		1.742594123	0.732594123
22 9 20 12 00		1.719944358	0.709944358
22 9 20 12 06		1.737193704	0.727193704
22 9 20 12 12		1.769554853	0.759554853
22 9 20 12 18		1.763863921	0.753863921
22 9 20 12 24		1.73795855	0.72795855
22 9 20 12 30		1.71876204	0.70876204
22 9 20 12 36		1.717174172	0.707174172
22 9 20 12 42		1.717370749	0.707370749
22 9 20 12 48		1.678977489	0.668977489
22 9 20 12 54		1.656164289	0.646164289
22 9 20 13 00		1.621805191	0.611805191
22 9 20 13 06		1.646078825	0.636078825
22 9 20 13 12		1.660685062	0.650685062
22 9 20 13 18		1.643644214	0.633644214
22 9 20 13 24		1.617979646	0.607979646
22 9 20 13 30		1.594768524	0.584768524
22 9 20 13 36		1.588349819	0.578349819
22 9 20 13 42		1.524986982	0.514986982
22 9 20 13 48		1.493340254	0.483340254
22 9 20 13 54		1.452721238	0.442721238
22 9 20 14 00		1.441314578	0.431314578
22 9 20 14 06		1.430603504	0.420603504
22 9 20 14 12		1.362927914	0.352927914
22 9 20 14 18		1.340462685	0.330462685
22 9 20 14 24		1.316536427	0.306536427
22 9 20 14 30		1.291288614	0.281288614
22 9 20 14 36		1.254703641	0.244703641
22 9 20 14 42		1.222987175	0.212987175
22 9 20 14 48		1.184771061	0.174771061
22 9 20 14 54		1.158094287	0.148094287
22 9 20 15 00		1.116235018	0.106235018
22 9 20 15 06		1.085063338	0.075063338
22 9 20 15 12		1.073382735	0.063382735
22 9 20 15 18		1.061161757	0.051161757
22 9 20 15 24		1.033733368	0.023733368
22 9 20 15 30		1.008972406	-0.001027594
22 9 20 15 36		0.984600961	-0.025399039
22 9 20 15 42		0.945679009	-0.064320991
22 9 20 15 48		0.890940785	-0.119059215
22 9 20 15 54		0.857207537	-0.152792463
22 9 20 16 00		0.833006859	-0.176993141
22 9 20 16 06		0.80453366	-0.20546634
22 9 20 16 12		0.764614224	-0.245385776
22 9 20 16 18		0.742150664	-0.267849336
22 9 20 16 24		0.725839496	-0.284160504
22 9 20 16 30		0.714067221	-0.295932779
22 9 20 16 36		0.691857755	-0.318142245
22 9 20 16 42		0.672539771	-0.337460229
22 9 20 16 48		0.661954045	-0.348045955
22 9 20 16 54		0.62253511	-0.38746489
22 9 20 17 00		0.60535562	-0.40464438
22 9 20 17 06		0.587549925	-0.422450075
22 9 20 17 12		0.573987126	-0.436012874
22 9 20 17 18		0.540253818	-0.469746182
22 9 20 17 24		0.523908854	-0.486091146
22 9 20 17 30		0.522865593	-0.487134407
22 9 20 17 36		0.516953588	-0.493046412
22 9 20 17 42		0.501652002	-0.508347998
22 9 20 17 48		0.496435434	-0.513564566
22 9 20 17 54		0.498174131	-0.511825869
22 9 20 18 00		0.482246459	-0.527753541
22 9 20 18 06		0.473691523	-0.536308477
22 9 20 18 12		0.451504081	-0.558495919
22 9 20 18 18		0.454842687	-0.555157313
22 9 20 18 24		0.447678775	-0.562321225
22 9 20 18 30		0.439193219	-0.570806781
22 9 20 18 36		0.431472778	-0.578527222
22 9 20 18 42		0.446983218	-0.563016782
22 9 20 18 48		0.461032808	-0.548967192
22 9 20 18 54		0.460337371	-0.549662629
22 9 20 19 00		0.463954031	-0.546045969
22 9 20 19 06		0.473552495	-0.536447505
22 9 20 19 12		0.509650588	-0.500349412
22 9 20 19 18		0.514588892	-0.495411108
22 9 20 19 24		0.514380217	-0.495619783
22 9 20 19 30		0.511250257	-0.498749743
22 9 20 19 36		0.524326205	-0.485673795
22 9 20 19 42		0.528847158	-0.481152842
22 9 20 19 48		0.541436374	-0.468563626
22 9 20 19 54		0.563345492	-0.446654508
22 9 20 20 00		0.582194269	-0.427805731
22 9 20 20 06		0.592488289	-0.417511711
22 9 20 20 12		0.609737396	-0.400262604
22 9 20 20 18		0.623856664	-0.386143336
22 9 20 20 24		0.643748999	-0.366251001
22 9 20 20 30		0.673517585	-0.336482415
22 9 20 20 36		0.691392839	-0.318607161
22 9 20 20 42		0.706138194	-0.303861806
22 9 20 20 48		0.717683911	-0.292316089
22 9 20 20 54		0.74209708	-0.26790292
22 9 20 21 00		0.781185925	-0.228814075
22 9 20 21 06		0.82340461	-0.18659539
22 9 20 21 12		0.841071248	-0.168928752
22 9 20 21 18		0.846565723	-0.163434277
22 9 20 21 24		0.864232242	-0.145767758
22 9 20 21 30		0.896574557	-0.113425443
22 9 20 21 36		0.922795951	-0.087204049
22 9 20 21 42		0.94359231	-0.06640769
22 9 20 21 48		0.962928116	-0.047071884
22 9 20 21 54		0.994505465	-0.015494535
22 9 20 22 00		1.025804281	0.015804281
22 9 20 22 06		1.033803105	0.023803105
22 9 20 22 12		1.040897369	0.030897369
22 9 20 22 18		1.067675114	0.057675114
22 9 20 22 24		1.089097619	0.079097619
22 9 20 22 30		1.10252142	0.09252142
22 9 20 22 36		1.117823005	0.107823005
22 9 20 22 42		1.139106393	0.129106393
22 9 20 22 48		1.166301727	0.156301727
22 9 20 22 54		1.181185722	0.171185722
22 9 20 23 00		1.196418047	0.186418047
22 9 20 23 06		1.226882219	0.216882219
22 9 20 23 12		1.262632847	0.252632847
22 9 20 23 18		1.283081174	0.273081174
22 9 20 23 24		1.289758205	0.279758205
22 9 20 23 30		1.289480209	0.279480209
22 9 20 23 36		1.280994534	0.270994534
22 9 20 23 42		1.285933018	0.275933018
22 9 20 23 48		1.292331934	0.282331934
22 9 20 23 54		1.270978928	0.260978928
23 9 20 0 00		1.294070482	0.284070482
23 9 20 0 06		1.32418704	0.31418704
23 9 20 0 12		1.320570469	0.310570469
23 9 20 0 18		1.339210629	0.329210629
23 9 20 0 24		1.347139716	0.337139716
23 9 20 0 30		1.361745477	0.351745477
23 9 20 0 36		1.364945054	0.354945054
23 9 20 0 42		1.366475582	0.356475582
23 9 20 0 48		1.364736438	0.354736438
23 9 20 0 54		1.359450459	0.349450459
23 9 20 1 00		1.345887661	0.335887661
23 9 20 1 06		1.312432766	0.302432766
23 9 20 1 12		1.285515547	0.275515547
23 9 20 1 18		1.265623212	0.255623212
23 9 20 1 24		1.260476232	0.250476232
23 9 20 1 30		1.257346392	0.247346392
23 9 20 1 36		1.252130032	0.242130032
23 9 20 1 42		1.261311054	0.251311054
23 9 20 1 48		1.236758709	0.226758709
23 9 20 1 54		1.242183924	0.232183924
23 9 20 2 00		1.230151415	0.220151415
23 9 20 2 06		1.224100113	0.214100113
23 9 20 2 12		1.188628316	0.178628316
23 9 20 2 18		1.166857839	0.156857839
23 9 20 2 24		1.139523387	0.129523387
23 9 20 2 30		1.104329824	0.094329824
23 9 20 2 36		1.092575312	0.082575312
23 9 20 2 42		1.053138494	0.043138494
23 9 20 2 48		1.043749213	0.033749213
23 9 20 2 54		1.024830461	0.014830461
23 9 20 3 00		1.006955266	-0.003044734
23 9 20 3 06		0.977534056	-0.032465944
23 9 20 3 12		0.955555379	-0.054444621
23 9 20 3 18		0.917510033	-0.092489967
23 9 20 3 24		0.891914487	-0.118085513
23 9 20 3 30		0.894835889	-0.115164111
23 9 20 3 36		0.889341116	-0.120658884
23 9 20 3 42		0.854703486	-0.155296514
23 9 20 3 48		0.843018532	-0.166981468
23 9 20 3 54		0.834950328	-0.175049672
23 9 20 4 00		0.83175087	-0.17824913
23 9 20 4 06		0.81102407	-0.19897593
23 9 20 4 12		0.780420721	-0.229579279
23 9 20 4 18		0.759137511	-0.250862489
23 9 20 4 24		0.740497351	-0.269502649
23 9 20 4 30		0.714484334	-0.295515666
23 9 20 4 36		0.695363343	-0.314636657
23 9 20 4 42		0.677690744	-0.332309256
23 9 20 4 48		0.655642569	-0.354357431
23 9 20 4 54		0.626012921	-0.383987079
23 9 20 5 00		0.620587766	-0.389412234
23 9 20 5 06		0.609320045	-0.400679955
23 9 20 5 12		0.600765228	-0.409234772
23 9 20 5 18		0.581916094	-0.428083906
23 9 20 5 24		0.578716874	-0.431283126
23 9 20 5 30		0.584976494	-0.425023506
23 9 20 5 36		0.58469826	-0.42530174
23 9 20 5 42		0.573569953	-0.436430047
23 9 20 5 48		0.565362453	-0.444637547
23 9 20 5 54		0.562650025	-0.447349975
23 9 20 6 00		0.567101359	-0.442898641
23 9 20 6 06		0.556529284	-0.453470716
23 9 20 6 12		0.547904849	-0.462095151
23 9 20 6 18		0.548113346	-0.461886654
23 9 20 6 24		0.542757869	-0.467242131
23 9 20 6 30		0.537054479	-0.472945521
23 9 20 6 36		0.542340457	-0.467659543
23 9 20 6 42		0.551660597	-0.458339403
23 9 20 6 48		0.555555582	-0.454444418
23 9 20 6 54		0.554581821	-0.455418179
23 9 20 7 00		0.557363868	-0.452636132
23 9 20 7 06		0.560285151	-0.449714849
23 9 20 7 12		0.579029739	-0.430970261
23 9 20 7 18		0.591584027	-0.418415973
23 9 20 7 24		0.608555019	-0.401444981
23 9 20 7 30		0.633315921	-0.376684079
23 9 20 7 36		0.660093904	-0.349906096
23 9 20 7 42		0.669692278	-0.340307722
23 9 20 7 48		0.684646189	-0.325353811
23 9 20 7 54		0.703286469	-0.306713531
23 9 20 8 00		0.715388596	-0.294611404
23 9 20 8 06		0.726099789	-0.283900211
23 9 20 8 12		0.734515667	-0.275484333
23 9 20 8 18		0.760459006	-0.249540994
23 9 20 8 24		0.785428464	-0.224571536
23 9 20 8 30		0.806016266	-0.203983734
23 9 20 8 36		0.827230036	-0.182769964
23 9 20 8 42		0.858529031	-0.151470969
23 9 20 8 48		0.881203413	-0.128796587
23 9 20 8 54		0.901999712	-0.108000288
23 9 20 9 00		0.924465418	-0.085534582
23 9 20 9 06		0.959798157	-0.050201843
23 9 20 9 12		0.99019295	-0.01980705
23 9 20 9 18		1.021839738	0.011839738
23 9 20 9 24		1.054668665	0.044668665
23 9 20 9 30		1.095078945	0.085078945
23 9 20 9 36		1.120465755	0.110465755
23 9 20 9 42		1.138967037	0.128967037
23 9 20 9 48		1.150095463	0.140095463
23 9 20 9 54		1.175343394	0.165343394
23 9 20 10 00		1.210606933	0.200606933
23 9 20 10 06		1.222778678	0.212778678
23 9 20 10 12		1.232446432	0.222446432
23 9 20 10 18		1.234205246	0.224205246
23 9 20 10 24		1.286002278	0.276002278
23 9 20 10 30		1.31966579	0.30966579
23 9 20 10 36		1.358685493	0.348685493
23 9 20 10 41		1.35595727	0.34595727
23 9 20 10 42		1.366197348	0.356197348
23 9 20 10 48		1.399373889	0.389373889
23 9 20 10 54		1.423858643	0.413858643
23 9 20 11 00		1.456963778	0.446963778
23 9 20 11 06		1.482472777	0.472472777
23 9 20 11 12		1.482211947	0.472211947
23 9 20 11 18		1.507807493	0.497807493
23 9 20 11 24		1.52888	0.51888
23 9 20 11 30		1.55155623	0.54155623
23 9 20 11 36		1.541544914	0.531544914
23 9 20 11 42		1.552130461	0.542130461
23 9 20 11 48		1.573306441	0.563306441
23 9 20 11 54		1.59182775	0.58182775
23 9 20 12 00		1.597530961	0.587530961
23 9 20 12 06		1.612554669	0.602554669
23 9 20 12 12		1.632694602	0.622694602
23 9 20 12 18		1.646349072	0.636349072
23 9 20 12 24		1.651285887	0.641285887
23 9 20 12 30		1.658511519	0.648511519
23 9 20 12 36		1.680229664	0.670229664
23 9 20 12 42		1.69128859	0.68128859
23 9 20 12 48		1.687393785	0.677393785
23 9 20 12 54		1.681412101	0.671412101
23 9 20 13 00		1.688987255	0.678987255
23 9 20 13 06		1.694209933	0.684209933
23 9 20 13 12		1.696781397	0.686781397
23 9 20 13 18		1.675251603	0.665251603
23 9 20 13 24		1.670978785	0.660978785
23 9 20 13 30		1.671813488	0.661813488
23 9 20 13 36		1.64733088	0.63733088
23 9 20 13 42		1.651851654	0.641851654
23 9 20 13 48		1.633698583	0.623698583
23 9 20 13 54		1.625352144	0.615352144
23 9 20 14 00		1.596348166	0.586348166
23 9 20 14 06		1.594470382	0.584470382
23 9 20 14 12		1.582229495	0.572229495
23 9 20 14 18		1.575551987	0.565551987
23 9 20 14 24		1.556424618	0.546424618
23 9 20 14 30		1.526447654	0.516447654
23 9 20 14 36		1.501617074	0.491617074
23 9 20 14 42		1.482837677	0.472837677
23 9 20 14 48		1.455193162	0.445193162
23 9 20 14 54		1.418779373	0.408779373
23 9 20 15 00		1.403282285	0.393282285
23 9 20 15 06		1.398318768	0.388318768
23 9 20 15 12		1.371746421	0.361746421
23 9 20 15 18		1.340393066	0.330393066
23 9 20 15 24		1.323839664	0.313839664
23 9 20 15 30		1.299356461	0.289356461
23 9 20 15 36		1.266388297	0.256388297
23 9 20 15 42		1.227438688	0.217438688
23 9 20 15 48		1.209493995	0.199493995
23 9 20 15 54		1.191201568	0.181201568
23 9 20 16 00		1.157259464	0.147259464
23 9 20 16 06		1.121926665	0.111926665
23 9 20 16 12		1.103425622	0.093425622
23 9 20 16 18		1.087080479	0.077080479
23 9 20 16 24		1.057242036	0.047242036
23 9 20 16 30		1.03157711	0.02157711
23 9 20 16 36		1.011824012	0.001824012
23 9 20 16 42		0.985880613	-0.024119387
23 9 20 16 48		0.960285187	-0.049714813
23 9 20 16 54		0.923630834	-0.086369166
23 9 20 17 00		0.901999772	-0.108000228
23 9 20 17 06		0.883220375	-0.126779625
23 9 20 17 12		0.848026395	-0.161973605
23 9 20 17 18		0.801843107	-0.208156893
23 9 20 17 24		0.789601803	-0.220398197
23 9 20 17 30		0.78195101	-0.22804899
23 9 20 17 36		0.755659938	-0.254340062
23 9 20 17 42		0.722065926	-0.287934074
23 9 20 17 48		0.707181215	-0.302818785
23 9 20 17 54		0.69139272	-0.31860728
23 9 20 18 00		0.68255949	-0.32744051
23 9 20 18 06		0.661345899	-0.348654101
23 9 20 18 12		0.632272661	-0.377727339
23 9 20 18 18		0.63234216	-0.37765784
23 9 20 18 24		0.621144176	-0.388855824
23 9 20 18 30		0.607581377	-0.402418623
23 9 20 18 36		0.582403183	-0.427596817
23 9 20 18 42		0.575656474	-0.434343526
23 9 20 18 48		0.56035465	-0.44964535
23 9 20 18 54		0.535315573	-0.474684427
23 9 20 19 00		0.527803779	-0.482196221
23 9 20 19 06		0.514101923	-0.495898077
23 9 20 19 12		0.515840769	-0.494159231
23 9 20 19 18		0.505407751	-0.504592249
23 9 20 19 24		0.501234591	-0.508765409
23 9 20 19 30		0.493236005	-0.516763995
23 9 20 19 36		0.485306889	-0.524693111
23 9 20 19 42		0.479325414	-0.530674586
23 9 20 19 48		0.47849071	-0.53150929
23 9 20 19 54		0.495183408	-0.514816592
23 9 20 20 00		0.505755544	-0.504244456
23 9 20 20 06		0.504350543	-0.505649457
23 9 20 20 12		0.514797449	-0.495202551
23 9 20 20 18		0.52516073	-0.48483927
23 9 20 20 24		0.524882615	-0.485117385
23 9 20 20 30		0.532463908	-0.477536092
23 9 20 20 36		0.549643517	-0.460356483
